#{"t_start": 1718442257.5480845, "env_id": "None"}
r,l,t
-158.9312,98,16.097738
-141.90724,109,16.0978
-147.01886,87,16.140055
-118.46244,68,16.151008
-60.325115,61,16.230741
-465.4659,81,16.242627
-178.00021,70,16.254714
-156.98962,77,16.316616
-154.84512,62,16.316684
-157.93527,126,16.351156
-199.74225,111,16.37347
-81.97621,86,16.38647
-226.63885,145,16.450095
-106.47906,85,16.473698
-161.5322,94,16.551804
-162.42517,118,16.565654
-317.47412,75,16.565714
-90.04672,88,16.565736
-131.88106,84,16.578304
-180.61534,77,16.578364
-397.95352,103,16.589852
-88.60316,72,16.60175
-157.35416,114,16.629293
-249.81102,101,16.629354
-143.03072,116,16.640788
-139.57141,85,16.663005
-88.33719,58,16.6742
-185.1409,103,16.705491
-124.88251,106,16.719396
-52.802803,102,16.742172
-88.53625,76,16.775382
-87.75552,69,16.797634
-131.81664,106,16.857578
-57.455948,132,16.85764
-102.42232,72,16.868987
-102.71647,80,16.891089
-145.09529,79,16.902722
-150.01184,104,16.942177
-95.19913,73,16.942241
-273.57123,99,16.965377
-236.23032,72,16.998982
-244.50832,93,17.021674
-165.32979,99,17.036248
-131.43669,83,17.049142
-189.9342,68,17.049203
-297.64716,77,17.071274
-199.78928,127,17.115619
-90.816895,119,17.153366
-261.4477,103,17.153428
-116.30685,107,17.198042
-54.866707,70,17.210253
-215.81065,130,17.221894
-45.540104,129,17.302783
-97.72736,85,17.326387
-119.87342,59,17.32645
-195.73242,106,17.352737
-115.92287,68,17.387048
-165.11304,65,17.423023
-388.0208,87,17.423084
-220.72124,113,17.434972
-176.23859,77,17.474048
-100.35793,102,17.47411
-161.17188,104,17.486371
-106.25419,61,17.520988
-121.2974,58,17.545738
-66.42329,82,17.545801
-189.99149,82,17.545823
-118.05049,80,17.572464
-127.9767,86,17.584577
-261.24933,72,17.629098
-139.96356,88,17.641776
-86.383644,82,17.641836
-295.90582,139,17.664658
-407.80338,93,17.667033
-470.21933,106,17.71138
-532.46564,95,17.745365
-86.436485,63,17.745425
-86.91525,106,17.804158
-171.00606,75,17.827379
-184.07617,124,17.827436
-317.8231,117,17.861516
-325.12347,98,17.873231
-400.32138,99,17.913417
-223.9218,104,17.93701
-107.08712,136,17.937073
-94.20186,68,17.959209
-212.7111,79,18.007824
-351.37445,96,18.030175
-292.53915,96,18.041759
-78.98737,86,18.053682
-109.75337,89,18.075913
-137.13222,81,18.169242
-261.5425,81,18.182752
-247.63998,103,18.182812
-88.49615,112,18.182833
-136.49991,73,18.194187
-100.731895,69,18.208696
-186.51135,93,18.220854
-107.282524,109,18.232981
-132.60947,101,18.244754
-106.44508,127,18.366962
-150.30713,94,18.417188
-112.94015,84,18.429369
-268.13892,118,18.441204
-253.86769,114,18.499734
-235.65459,102,18.538636
-214.97849,86,18.563232
-104.75671,69,18.563293
-126.972855,92,18.575673
-15.957245,61,18.588016
-133.54668,100,18.612369
-113.81652,102,18.639801
-307.6723,110,18.665305
-328.4347,84,18.665367
-106.79388,62,18.677732
-243.00323,101,18.677794
-334.8363,126,18.700429
-413.48517,90,18.734344
-178.99463,97,18.736713
-408.2805,94,18.759732
-217.77423,86,18.771898
-82.83372,84,18.806548
-126.72298,99,18.80661
-75.00908,65,18.818261
-298.9564,112,18.854613
-101.43171,88,18.876962
-72.97385,75,18.899099
-415.8082,108,18.921877
-190.05536,117,18.933422
-394.24872,119,18.958314
-183.4335,117,18.95837
-265.18155,126,18.969223
-121.571335,108,18.990378
-137.54565,68,19.04216
-129.11578,89,19.076789
-145.31546,77,19.088187
-509.00937,93,19.164495
-89.215195,112,19.189695
-239.27734,111,19.212538
-83.98396,110,19.223762
-141.43475,62,19.258304
-314.6385,112,19.271612
-114.851265,95,19.297395
-30.125832,66,19.329899
-63.191246,64,19.35275
-114.38665,78,19.352811
-379.72287,98,19.375553
-362.31512,50,19.892263
-384.73578,50,19.892328
-360.56662,52,19.917637
-354.7458,52,19.917698
-344.32397,53,19.930456
-481.76117,53,19.930516
-401.7543,53,19.930535
-433.954,54,19.941832
-496.8791,55,19.953706
-490.42493,55,19.953764
-526.1964,56,19.966305
-394.5098,56,19.96636
-511.55594,56,19.96638
-540.52856,57,19.97726
-515.8823,58,19.989491
-477.8619,58,19.989548
-484.093,58,19.989567
-516.8683,60,20.010362
-459.34308,61,20.0235
-507.10306,62,20.034891
-499.22778,62,20.034949
-604.43414,63,20.046444
-620.8426,63,20.046501
-592.2621,64,20.057192
-598.9564,65,20.069481
-628.9463,65,20.06954
-514.59656,65,20.069559
-555.6335,68,20.101313
-531.6128,68,20.101375
-597.333,69,20.112818
-556.0786,69,20.115164
-650.22144,71,20.136757
-571.273,72,20.149506
-605.6913,72,20.149563
-643.3114,72,20.149585
-718.32,73,20.161422
-523.8582,73,20.161479
-550.95776,74,20.173014
-703.16705,74,20.173074
-773.49475,75,20.184294
-556.3292,75,20.184354
-562.79694,77,20.22247
-809.0,79,20.243856
-860.401,80,20.254005
-753.84753,81,20.264059
-753.8051,81,20.264119
-960.6283,82,20.273162
-756.1944,83,20.282518
-963.09827,84,20.291616
-948.3443,86,20.308682
-301.14905,52,20.461083
-302.86896,52,20.491659
-410.09586,60,20.544329
