#{"t_start": 1718461803.0062377, "env_id": "None"}
r,l,t
10.0,10,16.593638
11.0,11,16.602276
10.0,10,16.61569
10.0,10,16.615761
11.0,11,16.615788
12.0,12,16.620667
12.0,12,16.625916
9.0,9,16.632489
9.0,9,16.632559
10.0,10,16.636925
9.0,9,16.636976
10.0,10,16.642858
9.0,9,16.648843
9.0,9,16.653702
10.0,10,16.657474
12.0,12,16.658329
10.0,10,16.663554
11.0,11,16.673782
10.0,10,16.673855
10.0,10,16.674655
11.0,11,16.67915
13.0,13,16.689859
8.0,8,16.690763
9.0,9,16.690826
10.0,10,16.691617
9.0,9,16.700053
9.0,9,16.70702
11.0,11,16.710779
11.0,11,16.711662
11.0,11,16.719045
9.0,9,16.719115
9.0,9,16.729417
10.0,10,16.731006
9.0,9,16.736018
10.0,10,16.736088
9.0,9,16.736115
10.0,10,16.746229
9.0,9,16.754551
11.0,11,16.755413
11.0,11,16.756266
12.0,12,16.757122
10.0,10,16.770514
9.0,9,16.771378
9.0,9,16.772223
10.0,10,16.776749
9.0,9,16.77682
10.0,10,16.787934
10.0,10,16.788717
10.0,10,16.79249
9.0,9,16.797347
10.0,10,16.798199
9.0,9,16.804314
10.0,10,16.808756
10.0,10,16.813571
10.0,10,16.814446
10.0,10,16.820449
8.0,8,16.82699
10.0,10,16.827061
10.0,10,16.836294
9.0,9,16.836367
9.0,9,16.837204
9.0,9,16.847761
10.0,10,16.848547
9.0,9,16.853066
10.0,10,16.853963
9.0,9,16.854028
9.0,9,16.86454
9.0,9,16.86831
8.0,8,16.869912
11.0,11,16.877887
10.0,10,16.877961
9.0,9,16.884074
10.0,10,16.884126
10.0,10,16.893247
8.0,8,16.893319
10.0,10,16.894851
9.0,9,16.900444
9.0,9,16.900495
9.0,9,16.909133
10.0,10,16.909985
11.0,11,16.914837
10.0,10,16.92622
11.0,11,16.927076
10.0,10,16.928657
12.0,12,16.933912
10.0,10,16.938726
10.0,10,16.943588
9.0,9,16.94364
8.0,8,16.944378
9.0,9,16.954289
11.0,11,16.959516
8.0,8,16.960375
10.0,10,16.964128
11.0,11,16.968994
9.0,9,16.974225
9.0,9,16.980024
11.0,11,16.980915
10.0,10,16.985768
10.0,10,16.986618
9.0,9,16.99068
10.0,10,16.998049
11.0,11,16.998108
10.0,10,17.006238
9.0,9,17.007869
11.0,11,17.007935
10.0,10,17.022433
10.0,10,17.025577
12.0,12,17.026375
11.0,11,17.030885
13.0,13,17.036459
10.0,10,17.045974
11.0,11,17.046047
10.0,10,17.04685
9.0,9,17.051264
10.0,10,17.056444
8.0,8,17.061688
10.0,10,17.06333
9.0,9,17.063395
9.0,9,17.068198
9.0,9,17.073445
10.0,10,17.07942
9.0,9,17.08423
9.0,9,17.084299
10.0,10,17.088735
11.0,11,17.094714
9.0,9,17.103904
11.0,11,17.104765
11.0,11,17.105672
9.0,9,17.10574
9.0,9,17.115087
8.0,8,17.120365
9.0,9,17.121972
12.0,12,17.125383
12.0,12,17.133281
11.0,11,17.138573
10.0,10,17.140164
8.0,8,17.143936
10.0,10,17.154243
14.0,14,17.155101
11.0,11,17.160314
11.0,11,17.161533
11.0,11,17.166229
9.0,9,17.170735
9.0,9,17.171597
9.0,9,17.178192
10.0,10,17.187127
13.0,13,17.1872
10.0,10,17.188222
11.0,11,17.192717
11.0,11,17.207205
13.0,13,17.207276
9.0,9,17.207305
9.0,9,17.20882
15.0,15,17.21728
9.0,9,17.223882
10.0,10,17.224743
10.0,10,17.231649
12.0,12,17.23172
11.0,11,17.238049
10.0,10,17.243925
10.0,10,17.247675
10.0,10,17.253203
12.0,12,17.257798
9.0,9,17.257871
9.0,9,17.264339
12.0,12,17.269958
9.0,9,17.270031
9.0,9,17.274487
11.0,11,17.276073
11.0,11,17.289256
10.0,10,17.290111
10.0,10,17.291738
12.0,12,17.291802
9.0,9,17.299017
12.0,12,17.310101
11.0,11,17.310171
10.0,10,17.311751
11.0,11,17.311817
13.0,13,17.320607
10.0,10,17.327925
12.0,12,17.334617
11.0,11,17.339478
12.0,12,17.34038
10.0,10,17.340442
10.0,10,17.352115
12.0,12,17.352186
10.0,10,17.360592
12.0,12,17.361471
12.0,12,17.362323
11.0,11,17.377137
9.0,9,17.378036
12.0,12,17.3781
10.0,10,17.382589
12.0,12,17.38266
9.0,9,17.39396
11.0,11,17.399247
13.0,13,17.400834
12.0,12,17.408584
13.0,13,17.409455
12.0,12,17.416154
9.0,9,17.420664
13.0,13,17.426582
12.0,12,17.431117
12.0,12,17.431975
11.0,11,17.440275
11.0,11,17.446177
10.0,10,17.449967
12.0,12,17.455766
12.0,12,17.45663
12.0,12,17.4669
11.0,11,17.468483
13.0,13,17.472254
10.0,10,17.474607
12.0,12,17.482621
10.0,10,17.484547
12.0,12,17.490299
13.0,13,17.494777
12.0,12,17.500751
12.0,12,17.504542
12.0,12,17.506762
12.0,12,17.512599
12.0,12,17.521934
12.0,12,17.547203
14.0,14,17.548127
10.0,10,17.548193
11.0,11,17.558986
11.0,11,17.563613
9.0,9,17.564505
10.0,10,17.565683
11.0,11,17.57336
11.0,11,17.579885
13.0,13,17.586689
11.0,11,17.586759
14.0,14,17.586787
14.0,14,17.596658
13.0,13,17.602262
10.0,10,17.606755
10.0,10,17.606827
10.0,10,17.60686
12.0,12,17.618223
10.0,10,17.623737
10.0,10,17.623806
11.0,11,17.628668
13.0,13,17.628737
10.0,10,17.638112
10.0,10,17.651292
13.0,13,17.652875
14.0,14,17.656653
14.0,14,17.657511
15.0,15,17.668836
11.0,11,17.672178
12.0,12,17.674348
13.0,13,17.678446
12.0,12,17.678497
12.0,12,17.693268
16.0,16,17.695462
16.0,16,17.701196
15.0,15,17.708977
16.0,16,17.709828
12.0,12,17.715065
11.0,11,17.722732
17.0,17,17.730857
15.0,15,17.732329
14.0,14,17.733127
15.0,15,17.739007
15.0,15,17.756904
15.0,15,17.757687
15.0,15,17.762223
14.0,14,17.762292
11.0,11,17.767011
9.0,9,17.778673
13.0,13,17.783111
15.0,15,17.783969
13.0,13,17.789145
15.0,15,17.794401
15.0,15,17.80627
13.0,13,17.80634
15.0,15,17.816566
16.0,16,17.816636
13.0,13,17.817456
15.0,15,17.83339
15.0,15,17.833459
12.0,12,17.838637
14.0,14,17.840218
18.0,18,17.85226
15.0,15,17.864731
15.0,15,17.864787
16.0,16,17.869283
15.0,15,17.870118
13.0,13,17.879628
12.0,12,17.891891
14.0,14,17.892277
17.0,17,17.895633
18.0,18,17.901373
18.0,18,17.908628
13.0,13,17.917712
18.0,18,17.923142
17.0,17,17.928361
17.0,17,17.929226
17.0,17,17.939383
15.0,15,17.941735
14.0,14,17.953472
15.0,15,17.958712
17.0,17,17.95957
9.0,9,17.966222
15.0,15,17.966277
9.0,9,17.977116
19.0,19,17.982312
8.0,8,17.983163
10.0,10,18.002034
18.0,18,18.002889
10.0,10,18.01473
21.0,21,18.019243
28.0,28,18.025465
41.0,41,18.030706
10.0,10,18.035219
21.0,21,18.036727
10.0,10,18.036778
10.0,10,18.046876
9.0,9,18.048453
10.0,10,18.055935
9.0,9,18.061096
10.0,10,18.064855
9.0,9,18.066457
9.0,9,18.071012
8.0,8,18.077099
10.0,10,18.082546
9.0,9,18.082616
9.0,9,18.084153
9.0,9,18.093256
10.0,10,18.09859
8.0,8,18.099449
9.0,9,18.100302
10.0,10,18.110139
10.0,10,18.111348
9.0,9,18.115832
10.0,10,18.121222
11.0,11,18.121291
8.0,8,18.126777
9.0,9,18.132065
10.0,10,18.134449
8.0,8,18.14305
9.0,9,18.143925
9.0,9,18.14478
8.0,8,18.149405
9.0,9,18.162328
9.0,9,18.162765
9.0,9,18.163512
10.0,10,18.168028
9.0,9,18.173316
10.0,10,18.180677
10.0,10,18.184433
10.0,10,18.185534
11.0,11,18.194318
20.0,20,18.199785
8.0,8,18.19984
11.0,11,18.201396
9.0,9,18.206452
9.0,9,18.210959
9.0,9,18.216926
10.0,10,18.217787
9.0,9,18.222919
9.0,9,18.226692
9.0,9,18.228257
9.0,9,18.234905
10.0,10,18.234961
9.0,9,18.243526
8.0,8,18.243595
10.0,10,18.249534
9.0,9,18.262281
9.0,9,18.262351
9.0,9,18.263149
10.0,10,18.263992
9.0,9,18.273157
9.0,9,18.278669
10.0,10,18.279428
11.0,11,18.283937
11.0,11,18.289144
9.0,9,18.28999
11.0,11,18.300483
10.0,10,18.301687
16.0,16,18.310404
15.0,15,18.311987
8.0,8,18.317768
12.0,12,18.322265
9.0,9,18.331802
14.0,14,18.33369
25.0,25,18.333758
8.0,8,18.342815
21.0,21,18.358894
20.0,20,18.362007
17.0,17,18.367171
8.0,8,18.372111
22.0,22,18.377355
18.0,18,18.378276
9.0,9,18.378339
10.0,10,18.383775
11.0,11,18.398242
12.0,12,18.399835
10.0,10,18.403836
17.0,17,18.404688
16.0,16,18.409868
9.0,9,18.415111
10.0,10,18.420359
9.0,9,18.421226
9.0,9,18.42646
9.0,9,18.427313
10.0,10,18.433189
9.0,9,18.437672
9.0,9,18.442702
10.0,10,18.447228
10.0,10,18.448086
8.0,8,18.449683
10.0,10,18.459486
10.0,10,18.465571
9.0,9,18.466421
10.0,10,18.467996
11.0,11,18.477564
8.0,8,18.482068
10.0,10,18.482958
9.0,9,18.483799
9.0,9,18.492526
10.0,10,18.498364
9.0,9,18.498791
9.0,9,18.499541
9.0,9,18.504651
10.0,10,18.509923
8.0,8,18.51516
11.0,11,18.516353
10.0,10,18.525077
9.0,9,18.526661
8.0,8,18.548487
9.0,9,18.553366
19.0,19,18.558895
9.0,9,18.559742
9.0,9,18.564256
9.0,9,18.573417
12.0,12,18.573486
10.0,10,18.579312
9.0,9,18.583849
9.0,9,18.590568
9.0,9,18.599006
20.0,20,18.600149
10.0,10,18.600959
14.0,14,18.601025
10.0,10,18.620345
12.0,12,18.620417
9.0,9,18.620445
18.0,18,18.626196
15.0,15,18.632121
9.0,9,18.637378
10.0,10,18.638235
9.0,9,18.643075
10.0,10,18.652492
9.0,9,18.654165
18.0,18,18.654233
14.0,14,18.66394
16.0,16,18.682389
21.0,21,18.683586
18.0,18,18.687987
22.0,22,18.694029
16.0,16,18.694099
8.0,8,18.699947
11.0,11,18.700794
10.0,10,18.706089
9.0,9,18.715558
11.0,11,18.721135
8.0,8,18.727098
9.0,9,18.73345
19.0,19,18.733501
20.0,20,18.742885
11.0,11,18.74738
9.0,9,18.749718
10.0,10,18.757068
34.0,34,18.757696
10.0,10,18.76215
12.0,12,18.767109
10.0,10,18.774496
11.0,11,18.776066
10.0,10,18.779848
9.0,9,18.787083
14.0,14,18.787138
10.0,10,18.787159
8.0,8,18.795799
9.0,9,18.795855
9.0,9,18.808344
10.0,10,18.812128
11.0,11,18.813041
9.0,9,18.813108
10.0,10,18.817887
10.0,10,18.828825
10.0,10,18.829745
9.0,9,18.829812
10.0,10,18.838344
11.0,11,18.838413
8.0,8,18.845712
9.0,9,18.845781
9.0,9,18.850557
9.0,9,18.855046
10.0,10,18.855898
10.0,10,18.866278
10.0,10,18.866346
10.0,10,18.871178
8.0,8,18.87207
9.0,9,18.872134
8.0,8,18.888193
9.0,9,18.88902
10.0,10,18.890641
9.0,9,18.890704
10.0,10,18.898786
10.0,10,18.906119
9.0,9,18.906188
9.0,9,18.910654
10.0,10,18.915814
10.0,10,18.916661
9.0,9,18.923207
9.0,9,18.923274
9.0,9,18.932039
9.0,9,18.93291
10.0,10,18.937414
9.0,9,18.942874
11.0,11,18.948634
9.0,9,18.949543
10.0,10,18.94961
9.0,9,18.954073
10.0,10,18.965065
10.0,10,18.969607
9.0,9,18.969676
9.0,9,18.969703
10.0,10,18.976233
9.0,9,18.984274
8.0,8,18.988002
10.0,10,18.989645
10.0,10,18.989713
8.0,8,18.994939
10.0,10,19.004689
10.0,10,19.005142
10.0,10,19.013907
10.0,10,19.014758
12.0,12,19.015634
10.0,10,19.022214
10.0,10,19.030676
10.0,10,19.032256
10.0,10,19.033118
10.0,10,19.036856
10.0,10,19.048148
9.0,9,19.048218
8.0,8,19.049767
10.0,10,19.053534
9.0,9,19.058615
10.0,10,19.065921
10.0,10,19.065989
9.0,9,19.069695
8.0,8,19.074883
9.0,9,19.07495
9.0,9,19.088918
10.0,10,19.088988
8.0,8,19.089016
10.0,10,19.08905
11.0,11,19.0986
9.0,9,19.105952
9.0,9,19.10602
10.0,10,19.111146
10.0,10,19.111214
8.0,8,19.114945
9.0,9,19.127267
9.0,9,19.131043
10.0,10,19.131112
10.0,10,19.131964
9.0,9,19.132025
8.0,8,19.143069
11.0,11,19.148768
11.0,11,19.152591
12.0,12,19.15266
12.0,12,19.15785
10.0,10,19.163852
8.0,8,19.169147
9.0,9,19.169215
10.0,10,19.174695
9.0,9,19.174745
11.0,11,19.187001
9.0,9,19.192207
8.0,8,19.193099
11.0,11,19.193949
10.0,10,19.197716
9.0,9,19.209548
10.0,10,19.209618
9.0,9,19.213722
10.0,10,19.213777
9.0,9,19.219493
8.0,8,19.226247
8.0,8,19.231525
11.0,11,19.231593
10.0,10,19.236733
10.0,10,19.2368
9.0,9,19.243348
8.0,8,19.248644
9.0,9,19.248713
9.0,9,19.248748
9.0,9,19.253686
10.0,10,19.263868
9.0,9,19.269547
9.0,9,19.273405
10.0,10,19.273473
10.0,10,19.2735
8.0,8,19.288021
10.0,10,19.288075
10.0,10,19.293329
10.0,10,19.293408
11.0,11,19.298343
9.0,9,19.307829
10.0,10,19.308685
10.0,10,19.313992
10.0,10,19.314061
10.0,10,19.319207
8.0,8,19.325243
10.0,10,19.326091
8.0,8,19.334853
10.0,10,19.336437
10.0,10,19.33733
9.0,9,19.342185
8.0,8,19.342235
8.0,8,19.350922
11.0,11,19.35747
11.0,11,19.358325
9.0,9,19.363575
9.0,9,19.363642
9.0,9,19.368088
10.0,10,19.375325
9.0,9,19.383312
10.0,10,19.383381
10.0,10,19.384226
8.0,8,19.384287
9.0,9,19.402061
9.0,9,19.402972
8.0,8,19.403035
9.0,9,19.403878
10.0,10,19.403939
9.0,9,19.418665
10.0,10,19.420338
9.0,9,19.420401
10.0,10,19.420428
10.0,10,19.428431
9.0,9,19.435739
8.0,8,19.436599
8.0,8,19.444711
9.0,9,19.444778
10.0,10,19.4456
9.0,9,19.452868
8.0,8,19.461097
9.0,9,19.461166
10.0,10,19.462741
9.0,9,19.462802
9.0,9,19.478088
10.0,10,19.478158
10.0,10,19.47856
8.0,8,19.478597
9.0,9,19.483531
8.0,8,19.496438
9.0,9,19.496494
9.0,9,19.497355
10.0,10,19.497421
10.0,10,19.505868
9.0,9,19.512167
10.0,10,19.515915
11.0,11,19.521127
12.0,12,19.526435
14.0,14,19.526504
10.0,10,19.532439
10.0,10,19.537289
9.0,9,19.538139
9.0,9,19.543288
9.0,9,19.543344
9.0,9,19.553822
9.0,9,19.554683
10.0,10,19.559187
10.0,10,19.564418
11.0,11,19.569301
9.0,9,19.570873
10.0,10,19.591359
9.0,9,19.592221
8.0,8,19.605697
11.0,11,19.611665
10.0,10,19.612517
10.0,10,19.614108
10.0,10,19.621878
10.0,10,19.623463
10.0,10,19.629511
9.0,9,19.62958
10.0,10,19.638444
9.0,9,19.638494
9.0,9,19.639971
8.0,8,19.645245
10.0,10,19.653729
9.0,9,19.655346
10.0,10,19.656207
9.0,9,19.659986
8.0,8,19.66558
10.0,10,19.671464
8.0,8,19.672297
9.0,9,19.672358
9.0,9,19.680762
10.0,10,19.686019
8.0,8,19.688218
10.0,10,19.691944
10.0,10,19.696864
9.0,9,19.697733
9.0,9,19.704822
9.0,9,19.710079
10.0,10,19.71574
9.0,9,19.715807
11.0,11,19.720612
11.0,11,19.72576
10.0,10,19.73134
11.0,11,19.736163
10.0,10,19.737825
13.0,13,19.737893
10.0,10,19.746587
10.0,10,19.751147
9.0,9,19.75223
10.0,10,19.757501
12.0,12,19.763165
10.0,10,19.766935
11.0,11,19.769146
10.0,10,19.772868
9.0,9,19.778466
10.0,10,19.783709
10.0,10,19.784562
9.0,9,19.789082
9.0,9,19.793928
10.0,10,19.79919
9.0,9,19.800771
10.0,10,19.807568
9.0,9,19.812561
10.0,10,19.814149
8.0,8,19.817913
10.0,10,19.823703
10.0,10,19.828912
10.0,10,19.829674
9.0,9,19.833437
9.0,9,19.833865
11.0,11,19.845029
9.0,9,19.845099
9.0,9,19.8499
12.0,12,19.850651
12.0,12,19.858394
9.0,9,19.864232
9.0,9,19.864302
9.0,9,19.866459
9.0,9,19.87549
10.0,10,19.875561
10.0,10,19.882287
10.0,10,19.882359
10.0,10,19.891575
10.0,10,19.893233
10.0,10,19.8933
8.0,8,19.898449
9.0,9,19.903325
9.0,9,19.910805
10.0,10,19.916028
10.0,10,19.916096
9.0,9,19.921732
11.0,11,19.92689
8.0,8,19.926945
9.0,9,19.932846
10.0,10,19.937766
8.0,8,19.937836
8.0,8,19.942898
9.0,9,19.943687
9.0,9,19.956831
10.0,10,19.956924
9.0,9,19.956955
10.0,10,19.963655
11.0,11,19.963725
10.0,10,19.974594
10.0,10,19.974664
10.0,10,19.974692
9.0,9,19.984491
10.0,10,19.985301
10.0,10,19.994297
11.0,11,19.995202
11.0,11,19.995264
8.0,8,20.000078
10.0,10,20.005341
8.0,8,20.01357
9.0,9,20.013639
8.0,8,20.018076
10.0,10,20.018856
10.0,10,20.024329
11.0,11,20.03861
10.0,10,20.03868
12.0,12,20.038707
14.0,14,20.040217
9.0,9,20.047942
8.0,8,20.054657
10.0,10,20.056291
10.0,10,20.056355
10.0,10,20.06482
10.0,10,20.065686
8.0,8,20.070945
10.0,10,20.076979
10.0,10,20.077048
8.0,8,20.082242
9.0,9,20.08231
10.0,10,20.088436
11.0,11,20.102769
10.0,10,20.102838
11.0,11,20.102866
12.0,12,20.104388
10.0,10,20.116374
8.0,8,20.121727
8.0,8,20.121795
8.0,8,20.121822
9.0,9,20.128413
9.0,9,20.133671
8.0,8,20.138174
9.0,9,20.139073
9.0,9,20.139135
9.0,9,20.148647
9.0,9,20.150868
8.0,8,20.154593
9.0,9,20.16045
10.0,10,20.16132
9.0,9,20.165836
10.0,10,20.171798
10.0,10,20.17696
8.0,8,20.177808
11.0,11,20.181875
9.0,9,20.182733
9.0,9,20.192838
10.0,10,20.197322
8.0,8,20.198538
9.0,9,20.19859
12.0,12,20.203576
10.0,10,20.21534
10.0,10,20.216856
9.0,9,20.217788
9.0,9,20.217861
9.0,9,20.225963
9.0,9,20.2325
8.0,8,20.234113
9.0,9,20.242926
11.0,11,20.242994
10.0,10,20.243022
11.0,11,20.253899
10.0,10,20.259109
9.0,9,20.259954
10.0,10,20.260857
10.0,10,20.260935
8.0,8,20.274109
9.0,9,20.276495
10.0,10,20.276557
10.0,10,20.281025
11.0,11,20.286298
9.0,9,20.291102
10.0,10,20.297135
10.0,10,20.297203
10.0,10,20.303001
12.0,12,20.307781
9.0,9,20.307848
10.0,10,20.314432
10.0,10,20.314488
11.0,11,20.32629
9.0,9,20.327149
10.0,10,20.330913
9.0,9,20.340492
9.0,9,20.340561
8.0,8,20.342118
9.0,9,20.347389
10.0,10,20.347457
8.0,8,20.356258
10.0,10,20.357913
8.0,8,20.35798
9.0,9,20.367455
10.0,10,20.36831
9.0,9,20.372823
8.0,8,20.373691
9.0,9,20.378067
9.0,9,20.383914
9.0,9,20.387635
9.0,9,20.389962
11.0,11,20.397244
11.0,11,20.398827
9.0,9,20.40412
10.0,10,20.404195
8.0,8,20.412371
10.0,10,20.413263
10.0,10,20.418487
9.0,9,20.420128
9.0,9,20.420198
8.0,8,20.430656
9.0,9,20.432251
10.0,10,20.438248
9.0,9,20.44271
10.0,10,20.446471
9.0,9,20.447332
10.0,10,20.452563
9.0,9,20.461607
11.0,11,20.462043
10.0,10,20.46279
10.0,10,20.463642
12.0,12,20.476592
9.0,9,20.478282
10.0,10,20.478358
8.0,8,20.478406
9.0,9,20.48641
9.0,9,20.492479
9.0,9,20.494093
10.0,10,20.497866
12.0,12,20.502975
12.0,12,20.507492
10.0,10,20.509834
9.0,9,20.51361
9.0,9,20.517944
10.0,10,20.523188
10.0,10,20.524772
10.0,10,20.532494
9.0,9,20.532573
9.0,9,20.536932
10.0,10,20.542909
9.0,9,20.54377
8.0,8,20.551392
10.0,10,20.55289
10.0,10,20.556645
10.0,10,20.562446
10.0,10,20.56829
13.0,13,20.572155
9.0,9,20.57223
9.0,9,20.573067
10.0,10,20.583282
10.0,10,20.588147
9.0,9,20.588223
10.0,10,20.589044
10.0,10,20.593391
10.0,10,20.602831
9.0,9,20.604429
9.0,9,20.605366
10.0,10,20.605436
9.0,9,20.612615
9.0,9,20.637585
10.0,10,20.642889
10.0,10,20.64828
10.0,10,20.648352
9.0,9,20.648379
9.0,9,20.654989
8.0,8,20.663077
9.0,9,20.664712
9.0,9,20.664783
10.0,10,20.665599
10.0,10,20.678518
9.0,9,20.679383
9.0,9,20.680979
10.0,10,20.684721
15.0,15,20.695086
13.0,13,20.700546
10.0,10,20.700622
16.0,16,20.705108
20.0,20,20.716593
15.0,15,20.7211
15.0,15,20.727061
14.0,14,20.727967
16.0,16,20.728034
11.0,11,20.743954
16.0,16,20.746305
12.0,12,20.751543
13.0,13,20.755949
15.0,15,20.759727
14.0,14,20.766183
12.0,12,20.767046
12.0,12,20.775718
12.0,12,20.776508
13.0,13,20.781023
12.0,12,20.787337
10.0,10,20.794951
13.0,13,20.795013
11.0,11,20.796527
16.0,16,20.807135
11.0,11,20.812398
12.0,12,20.816213
10.0,10,20.816287
18.0,18,20.822427
12.0,12,20.832545
11.0,11,20.834205
12.0,12,20.83428
13.0,13,20.84121
12.0,12,20.850022
11.0,11,20.855821
10.0,10,20.856685
14.0,14,20.86223
13.0,13,20.866618
11.0,11,20.86746
14.0,14,20.877676
15.0,15,20.882092
16.0,16,20.892236
15.0,15,20.892311
14.0,14,20.892344
13.0,13,20.899555
16.0,16,20.912462
12.0,12,20.913343
17.0,17,20.91994
19.0,19,20.924362
15.0,15,20.929526
14.0,14,20.935486
10.0,10,20.942388
10.0,10,20.943982
9.0,9,20.948413
9.0,9,20.954283
9.0,9,20.958752
10.0,10,20.963975
10.0,10,20.968395
9.0,9,20.973634
10.0,10,20.97537
34.0,34,20.975426
10.0,10,20.984583
12.0,12,20.989786
10.0,10,20.990647
9.0,9,20.995151
10.0,10,20.99953
8.0,8,21.000378
10.0,10,21.006886
10.0,10,21.010659
10.0,10,21.015804
9.0,9,21.015876
9.0,9,21.016678
9.0,9,21.026121
11.0,11,21.031615
9.0,9,21.031666
8.0,8,21.031683
10.0,10,21.035342
11.0,11,21.049255
9.0,9,21.053054
9.0,9,21.053126
9.0,9,21.053971
10.0,10,21.054037
9.0,9,21.068116
9.0,9,21.069004
10.0,10,21.069855
11.0,11,21.077939
11.0,11,21.078025
8.0,8,21.083945
8.0,8,21.085565
8.0,8,21.093667
11.0,11,21.093745
9.0,9,21.094556
11.0,11,21.10153
10.0,10,21.108845
9.0,9,21.109726
10.0,10,21.110584
11.0,11,21.11509
8.0,8,21.120957
10.0,10,21.126192
11.0,11,21.130735
10.0,10,21.130813
10.0,10,21.135856
9.0,9,21.140355
9.0,9,21.142615
9.0,9,21.149424
10.0,10,21.15385
10.0,10,21.158355
10.0,10,21.159935
10.0,10,21.165189
9.0,9,21.169536
9.0,9,21.170389
9.0,9,21.1749
9.0,9,21.176485
10.0,10,21.185751
10.0,10,21.189539
10.0,10,21.190395
10.0,10,21.191968
9.0,9,21.199308
9.0,9,21.206095
10.0,10,21.206174
9.0,9,21.206978
8.0,8,21.211376
9.0,9,21.215886
8.0,8,21.222497
8.0,8,21.222952
10.0,10,21.222993
10.0,10,21.223013
11.0,11,21.236455
9.0,9,21.24227
10.0,10,21.249139
10.0,10,21.24921
12.0,12,21.250001
10.0,10,21.255972
9.0,9,21.265611
10.0,10,21.265688
9.0,9,21.266531
10.0,10,21.266597
9.0,9,21.275605
9.0,9,21.281442
9.0,9,21.281521
9.0,9,21.285235
11.0,11,21.29036
9.0,9,21.294885
9.0,9,21.300861
11.0,11,21.302512
10.0,10,21.302581
9.0,9,21.306941
8.0,8,21.310342
9.0,9,21.317046
9.0,9,21.322194
10.0,10,21.326022
9.0,9,21.326098
9.0,9,21.326903
10.0,10,21.337348
9.0,9,21.341912
10.0,10,21.341991
9.0,9,21.342033
12.0,12,21.353799
10.0,10,21.359793
9.0,9,21.360705
9.0,9,21.360768
10.0,10,21.365171
9.0,9,21.370411
8.0,8,21.37639
10.0,10,21.377332
9.0,9,21.377404
9.0,9,21.384628
10.0,10,21.390134
9.0,9,21.392336
9.0,9,21.400152
10.0,10,21.401282
12.0,12,21.402132
10.0,10,21.407365
9.0,9,21.415752
12.0,12,21.417364
9.0,9,21.421179
10.0,10,21.421251
8.0,8,21.425897
10.0,10,21.432286
9.0,9,21.436057
10.0,10,21.437669
11.0,11,21.442064
10.0,10,21.445825
9.0,9,21.454801
10.0,10,21.454883
9.0,9,21.460132
10.0,10,21.46466
10.0,10,21.465547
9.0,9,21.471496
10.0,10,21.475896
9.0,9,21.479667
9.0,9,21.481268
9.0,9,21.482117
8.0,8,21.490883
9.0,9,21.496178
10.0,10,21.496255
8.0,8,21.496626
9.0,9,21.504572
11.0,11,21.510712
10.0,10,21.512327
10.0,10,21.51608
12.0,12,21.520479
10.0,10,21.52135
9.0,9,21.527337
10.0,10,21.532582
10.0,10,21.537018
10.0,10,21.537874
10.0,10,21.541648
9.0,9,21.543848
10.0,10,21.556226
9.0,9,21.556303
9.0,9,21.560039
10.0,10,21.561645
8.0,8,21.566122
9.0,9,21.575597
9.0,9,21.575677
10.0,10,21.577227
9.0,9,21.581598
10.0,10,21.586108
10.0,10,21.592707
10.0,10,21.592769
10.0,10,21.601263
10.0,10,21.60212
10.0,10,21.603692
10.0,10,21.630383
10.0,10,21.630461
9.0,9,21.634942
9.0,9,21.635794
8.0,8,21.636641
9.0,9,21.650638
8.0,8,21.651551
10.0,10,21.651617
10.0,10,21.652414
10.0,10,21.662907
8.0,8,21.669641
9.0,9,21.670545
10.0,10,21.670612
8.0,8,21.678646
10.0,10,21.678725
9.0,9,21.689647
10.0,10,21.689726
8.0,8,21.694085
10.0,10,21.694152
11.0,11,21.699329
9.0,9,21.706065
10.0,10,21.710442
10.0,10,21.711335
10.0,10,21.711404
10.0,10,21.716472
9.0,9,21.725981
9.0,9,21.726847
10.0,10,21.73138
11.0,11,21.732239
10.0,10,21.740255
9.0,9,21.746114
10.0,10,21.746193
9.0,9,21.747723
9.0,9,21.752142
10.0,10,21.757393
9.0,9,21.765043
10.0,10,21.765894
10.0,10,21.773955
10.0,10,21.774815
8.0,8,21.775666
8.0,8,21.780918
10.0,10,21.789304
10.0,10,21.79085
10.0,10,21.791697
10.0,10,21.795455
10.0,10,21.801336
10.0,10,21.806577
9.0,9,21.807434
8.0,8,21.811184
10.0,10,21.815609
10.0,10,21.821579
10.0,10,21.826447
10.0,10,21.827353
9.0,9,21.827415
8.0,8,21.827441
10.0,10,21.838257
9.0,9,21.843085
10.0,10,21.843138
10.0,10,21.847454
10.0,10,21.847526
11.0,11,21.857941
10.0,10,21.86843
10.0,10,21.869307
12.0,12,21.870154
13.0,13,21.874656
9.0,9,21.880407
10.0,10,21.885707
9.0,9,21.885786
10.0,10,21.890241
9.0,9,21.894649
10.0,10,21.900661
9.0,9,21.902256
10.0,10,21.906025
9.0,9,21.910494
10.0,10,21.912076
9.0,9,21.917358
8.0,8,21.92264
10.0,10,21.922718
10.0,10,21.927063
10.0,10,21.932303
10.0,10,21.937587
10.0,10,21.943329
10.0,10,21.943385
10.0,10,21.94709
8.0,8,21.947942
9.0,9,21.957466
10.0,10,21.963428
11.0,11,21.963913
10.0,10,21.966289
10.0,10,21.970654
10.0,10,21.976498
8.0,8,21.981734
9.0,9,21.981812
